   name   params aux1 aux2    stage/arc    chunk/index
    mo2 E300FF00 0007 00E4 in Abship/Room1 ACTR/000
    mo2 FFFFFF00 0008 00E0 in Abship/Room1 ACTR/001
    mo2 E100FF00 0006 00E2 in Abship/Room1 ACTR/002
AND_SW2 E0E10001 0002 0004 in Abship/Room1 ACTR/003
AND_SW2 E2E30001 0003 0004 in Abship/Room1 ACTR/004
 Mhsg4h 0004E504 0000 0000 in Abship/Room1 ACTR/005
AND_SW2 E4E50001 00FF 0004 in Abship/Room1 ACTR/006
  Ktaru 737FFF3F 0000 00FF in Abship/Room1 ACTR/007
ootubo1 717FFF3F 0000 00FF in Abship/Room1 ACTR/008
ootubo1 717FFF3F 0000 00FF in Abship/Room1 ACTR/009
 kuro_s FF000706 0000 0000 in Abship/Room1 ACTR/00A
c_green FF000004 0000 00FF in Abship/Room1 ACTR/00B
  Ktaru 737FFF3F 0000 00FF in Abship/Room1 ACTR/00C
 kuro_s FF000406 0000 0000 in Abship/Room1 ACTR/00D
 kuro_s FF000A06 0000 0000 in Abship/Room1 ACTR/00E
  c_red FF000104 0000 00FF in Abship/Room1 ACTR/00F
  Ktaru 737FFF3F 0000 00FF in Abship/Room1 ACTR/010
  Ktaru 737FFF3F 0000 00FF in Abship/Room1 ACTR/011
c_kiiro FF000404 0000 00FF in Abship/Room1 ACTR/012
bonbori FFFFFF81 0000 0000 in Abship/Room1 SCOB/000
bonbori FFFFFF81 0000 0000 in Abship/Room1 SCOB/001
bonbori FFFFFF81 0000 0000 in Abship/Room1 SCOB/002
bonbori FFFFFF81 0000 0000 in Abship/Room1 SCOB/003
bonbori FFFFFF81 0000 0000 in Abship/Room1 SCOB/004
bonbori FFFFFF81 0000 0000 in Abship/Room1 SCOB/005
takara3 FF200000 0001 07FF in Abship/Room1 TRES/000
     Bk FFFF4664 000A 00E0 in Abship/Room2 ACTR/000
     Bk FFFF6400 000B 00E1 in Abship/Room2 ACTR/001
     Bk FFFF6440 0009 00E2 in Abship/Room2 ACTR/002
 nezumi FFFFFFFF 0000 0000 in Abship/Room2 ACTR/003
 nezumi FFFFFFFF 0000 0000 in Abship/Room2 ACTR/004
AND_SW2 E0000003 00FF 0002 in Abship/Room2 ACTR/005
 nezumi FFFFFFFF 0000 0000 in Abship/Room2 ACTR/006
 nezumi FFFFFFFF 0000 0000 in Abship/Room2 ACTR/007
 OtbleL 00000001 0000 0000 in Abship/Room2 ACTR/008
   MPot 00000000 0000 0000 in Abship/Room2 ACTR/009
 Ostool 747FFF3F 0000 00FF in Abship/Room2 ACTR/00A
 Ostool 747FFF3F 0000 00FF in Abship/Room2 ACTR/00B
 Ostool 747FFF3F 0000 00FF in Abship/Room2 ACTR/00C
 MOsara 00000001 0000 0000 in Abship/Room2 ACTR/00D
 MOsara 00000001 0000 0000 in Abship/Room2 ACTR/00E
 MOsara 00000001 0000 0000 in Abship/Room2 ACTR/00F
 MKoppu 00000002 0000 0000 in Abship/Room2 ACTR/010
  Otble 00000000 0000 0000 in Abship/Room2 ACTR/011
  Otble 00000000 0000 0000 in Abship/Room2 ACTR/012
 kotubo 707FFF2B 0000 00FF in Abship/Room2 ACTR/013
 kotubo 707FFF2B 0000 00FF in Abship/Room2 ACTR/014
  Ktaru 737FFF21 0000 00FF in Abship/Room2 ACTR/015
  Ktaru 737FFF20 0000 00FF in Abship/Room2 ACTR/016
  Ktaru 737FFF20 0000 00FF in Abship/Room2 ACTR/017
  Ktaru 737FFF21 0000 00FF in Abship/Room2 ACTR/018
bonbori FFFFFF81 0000 0000 in Abship/Room2 SCOB/000
bonbori FFFFFF81 0000 0000 in Abship/Room2 SCOB/001
bonbori FFFFFF81 0000 0000 in Abship/Room2 SCOB/002
bonbori FFFFFF81 0000 0000 in Abship/Room2 SCOB/003
bonbori FFFFFF81 0000 0000 in Abship/Room2 SCOB/LayerB/000
bonbori FFFFFF81 0000 0000 in Abship/Room2 SCOB/LayerB/001
 tkrASw FF000101 0002 50FF in Abship/Room2 TRES/000
 Mhsg4h 0005E504 0000 0000 in Abship/Room3 ACTR/000
bonbori FFFFFF81 0000 0000 in Abship/Room3 SCOB/000
bonbori FFFFFF81 0000 0000 in Abship/Room3 SCOB/001
bonbori FFFFFF81 0000 0000 in Abship/Room3 SCOB/002
bonbori FFFFFF81 0000 0000 in Abship/Room3 SCOB/003
bonbori E0FFFF81 0000 0000 in Abship/Room3 SCOB/004
bonbori E0FFFF81 0000 0000 in Abship/Room3 SCOB/005
 SW_C00 0003FFE0 0000 0000 in Abship/Room3 SCOB/006
bonbori FFFFFFC0 0000 0000 in Abship/Room3 SCOB/007
takara5 FF101281 0003 DDFF in Abship/Room3 TRES/000
AND_SW2 E0E40004 00FF 0002 in Abship/Room4 ACTR/000
    mo2 FFFFFF01 0000 00E0 in Abship/Room4 ACTR/001
  Ktaru 737FFF2B 0000 00FF in Abship/Room4 ACTR/002
  Ktaru 737FFF01 0000 00FF in Abship/Room4 ACTR/003
  Ktaru 737FFF01 0000 00FF in Abship/Room4 ACTR/004
  Ktaru 737FFF01 0000 00FF in Abship/Room4 ACTR/005
  Ktaru 737FFF2B 0000 00FF in Abship/Room4 ACTR/006
  Ktaru 737FFF01 0000 00FF in Abship/Room4 ACTR/007
    mo2 FFFFFF01 0001 00E1 in Abship/Room4 ACTR/008
    mo2 FFFFFF01 000C 00E2 in Abship/Room4 ACTR/009
    mo2 FFFFFF01 000D 00E3 in Abship/Room4 ACTR/00A
ky_tag2 000000FF 0000 0000 in Abship/Room4 ACTR/00B
  RopeR FFFF1F00 0000 0000 in Abship/Room4 ACTR/00C
  RopeR FFFF1F00 0000 0000 in Abship/Room4 ACTR/00D
  RopeR FFFF1F00 0000 0000 in Abship/Room4 ACTR/00E
  RopeR FFFF1F00 0000 0000 in Abship/Room4 ACTR/00F
 Mhsg4h 00FFE404 0000 0000 in Abship/Room4 ACTR/LayerB/000
    Kui FF050200 0000 0000 in Abship/Room4 ACTR/LayerB/001
bonbori FFFFFF81 0000 0000 in Abship/Room4 SCOB/000
bonbori FFFFFF81 0000 0000 in Abship/Room4 SCOB/001
bonbori FFFFFF81 0000 0000 in Abship/Room4 SCOB/002
bonbori FFFFFF81 0000 0000 in Abship/Room4 SCOB/003
bonbori E5FFFF81 0000 0000 in Abship/Room4 SCOB/004
bonbori E5FFFF81 0000 0000 in Abship/Room4 SCOB/005
 SW_C00 0003FFE5 0000 0000 in Abship/Room4 SCOB/006
ky_tag0 0A0A03FF 00FF 0000 in Abship/Room4 SCOB/007
Akabe10 000211FF 4000 0000 in Abship/Room4 SCOB/008
bonbori FFFFFFC0 0000 0000 in Abship/Room4 SCOB/LayerB/000
  Mcyln 0F0FFF01 0000 0000 in Abship/Room4 SCOB/LayerB/001
AttTagB 000000FF 0000 0000 in Abship/Room4 SCOB/LayerB/002
takara5 FF1E5301 0004 D9FF in Abship/Room4 TRES/000
nezuana FF0105FF 0000 00FF in Abship/Room5 ACTR/000
nezuana FF0105FF 0000 00FF in Abship/Room5 ACTR/001
nezuana FF0105FF 0000 00FF in Abship/Room5 ACTR/002
 nezumi FFFFFFFF 0000 0000 in Abship/Room5 ACTR/003
   Fire 0001F0E0 0000 0000 in Abship/Room5 ACTR/004
BFlower 0000FF0F 0000 0000 in Abship/Room5 ACTR/005
 kotubo 707FFF00 0000 00FF in Abship/Room5 ACTR/006
 kotubo 707FFF00 0000 00FF in Abship/Room5 ACTR/007
 Mhsg4h 0005E004 0000 0000 in Abship/Room5 ACTR/008
BFlower 0000FF0F 0000 0000 in Abship/Room5 ACTR/009
BFlower 0000FF0F 0000 0000 in Abship/Room5 ACTR/00A
BFlower 0000FF0F 0000 0000 in Abship/Room5 ACTR/00B
BFlower 0000FF0F 0000 0000 in Abship/Room5 ACTR/00C
BFlower 0000FF0F 0000 0000 in Abship/Room5 ACTR/00D
BFlower 0000FF0F 0000 0000 in Abship/Room5 ACTR/00E
 ALLdie FFFFE0FF 0000 0000 in Abship/Room5 ACTR/00F
AND_SW2 E0E10004 00FF 0003 in Abship/Room5 ACTR/LayerB/000
bonbori FFFFFF81 0000 0000 in Abship/Room5 SCOB/000
bonbori FFFFFF81 0000 0000 in Abship/Room5 SCOB/001
bonbori FFFFFF81 0000 0000 in Abship/Room5 SCOB/002
bonbori FFFFFF81 0000 0000 in Abship/Room5 SCOB/003
bonbori FFFFFF81 0000 0000 in Abship/Room5 SCOB/004
bonbori FFFFFF81 0000 0000 in Abship/Room5 SCOB/005
takara5 FF1E0201 0005 DDFF in Abship/Room5 TRES/000
  wiz_r 00E1E300 0000 00FF in Abship/Room6 ACTR/000
AND_SW2 E2E20001 0006 00FF in Abship/Room6 ACTR/001
AND_SW2 E0E10001 00FF 0005 in Abship/Room6 ACTR/002
AND_SW2 E3E40001 00FF 0006 in Abship/Room6 ACTR/003
  wiz_r 01E4E500 0000 00FF in Abship/Room6 ACTR/004
c_green E3FA0001 0000 00FF in Abship/Room6 ACTR/005
  c_red E3FA0101 0000 00FF in Abship/Room6 ACTR/006
c_green E3FA0001 0000 00FF in Abship/Room6 ACTR/007
c_green E3FA0001 0000 00FF in Abship/Room6 ACTR/008
  c_red E3FA0101 0000 00FF in Abship/Room6 ACTR/009
  c_red E3FA0101 0000 00FF in Abship/Room6 ACTR/00A
AND_SW2 E5E60001 00FF 0006 in Abship/Room6 ACTR/00B
  wiz_r 03E6E700 0000 00FF in Abship/Room6 ACTR/00C
  wiz_r 02E6E800 0000 00FF in Abship/Room6 ACTR/00D
AND_SW2 E7E90002 00FF 0004 in Abship/Room6 ACTR/00E
 Mhsg4h 0008E904 0000 0000 in Abship/Room6 ACTR/00F
   Puti E6E814F0 0000 0000 in Abship/Room6 ACTR/010
   Puti E6E714F0 0000 0000 in Abship/Room6 ACTR/011
   Puti E6E814F0 0000 0000 in Abship/Room6 ACTR/012
   Puti E6E714F0 0000 0000 in Abship/Room6 ACTR/013
ootubo1 717FFF00 0000 00FF in Abship/Room6 ACTR/014
     ho 00FF0103 0000 0000 in Abship/Room6 ACTR/015
Kbota_A 4000E007 0000 00FF in Abship/Room6 ACTR/016
ootubo1 717FFF00 0000 00FF in Abship/Room6 ACTR/017
bonbori E2FFFF81 0000 0000 in Abship/Room6 SCOB/000
bonbori E2FFFF81 0000 0000 in Abship/Room6 SCOB/001
 kytag4 FFFF0100 00E0 0000 in Abship/Room6 SCOB/002
 SW_C00 0003FFE2 0000 0000 in Abship/Room6 SCOB/003
bonbori E0FFFF81 0000 0000 in Abship/Room6 SCOB/004
bonbori E0FFFF81 0000 0000 in Abship/Room6 SCOB/005
bonbori E0FFFF81 0000 0000 in Abship/Room6 SCOB/006
bonbori E0FFFF81 0000 0000 in Abship/Room6 SCOB/007
takara5 FF1E2181 0006 C4FF in Abship/Room6 TRES/000
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/000
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/001
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/002
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/003
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/004
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/005
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/006
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/007
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/008
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/009
   Puti E0E52870 0000 0000 in Abship/Room7 ACTR/00A
 Mhsg4h 00FFE504 0000 0000 in Abship/Room7 ACTR/00B
 flower 00000860 0000 0000 in Abship/Room7 ACTR/00C
AND_SW2 E2E00001 00FF 0008 in Abship/Room7 ACTR/00D
AND_SW2 E2E60001 0009 0003 in Abship/Room7 ACTR/00E
AND_SW2 E2E30001 000A 002D in Abship/Room7 ACTR/00F
AND_SW2 E2E40001 000B 0050 in Abship/Room7 ACTR/010
AND_SW2 E2E50001 000C 0073 in Abship/Room7 ACTR/011
   Puti FFE228E1 0000 0000 in Abship/Room7 ACTR/012
 flower 00000860 0000 0000 in Abship/Room7 ACTR/013
 flower 00000860 0000 0000 in Abship/Room7 ACTR/014
 flower 00000860 0000 0000 in Abship/Room7 ACTR/015
     ho 00FF0006 0000 0000 in Abship/Room7 ACTR/016
     ho 00FF0006 0000 0000 in Abship/Room7 ACTR/017
     ho 00FF0006 0000 0000 in Abship/Room7 ACTR/018
     ho 00FF0006 0000 0000 in Abship/Room7 ACTR/019
bonbori E5FFFF82 0000 0000 in Abship/Room7 SCOB/000
bonbori E5FFFF82 0000 0000 in Abship/Room7 SCOB/001
bonbori E5FFFF81 0000 0000 in Abship/Room7 SCOB/002
bonbori E5FFFF82 0000 0000 in Abship/Room7 SCOB/003
bonbori FFFFFF81 0000 0000 in Abship/Room7 SCOB/004
bonbori FFFFFF81 0000 0000 in Abship/Room7 SCOB/005
 kytag4 FFFF0100 00E5 0000 in Abship/Room7 SCOB/006
bonbori E3FFFF81 0000 0000 in Abship/Room7 SCOB/007
bonbori E6FFFF81 0000 0000 in Abship/Room7 SCOB/008
bonbori E4FFFF81 0000 0000 in Abship/Room7 SCOB/009
 SW_C00 0003FFE2 0000 0000 in Abship/Room7 SCOB/LayerB/000
 takara FF100380 0007 DAFF in Abship/Room7 TRES/000
  Quake 00001840 0000 0000 in Adanmae/Stage ACTR/000
  Quake 00001940 0000 0000 in Adanmae/Stage ACTR/001
  Quake 00001A40 0000 0000 in Adanmae/Stage ACTR/002
  TagEv 020F18FF 0000 FFFF in Adanmae/Stage SCOB/000
BFlower 0000FF0F 0000 0000 in Adanmae/Room0 ACTR/000
BFlower 0000FF0F 0000 0000 in Adanmae/Room0 ACTR/001
  VbakH 00001A1F 0000 0000 in Adanmae/Room0 ACTR/002
 Ebomzo 0000000F 0000 0000 in Adanmae/Room0 ACTR/003
 Ebomzo 0000000E 0000 0000 in Adanmae/Room0 ACTR/004
  Ystm0 00000000 0000 0000 in Adanmae/Room0 ACTR/005
  Ystm0 00000000 0000 0000 in Adanmae/Room0 ACTR/006
  Ystm0 00000000 0000 0000 in Adanmae/Room0 ACTR/007
  Ystm1 00000001 0000 0000 in Adanmae/Room0 ACTR/008
  Ystm1 00000001 0000 0000 in Adanmae/Room0 ACTR/009
    Md1 00FF0101 0000 0000 in Adanmae/Room0 ACTR/00A
    Bm3 00FF0000 0000 0000 in Adanmae/Room0 ACTR/00B
    Bm3 00FF0100 0000 0000 in Adanmae/Room0 ACTR/00C
    Bm3 00FF0200 0000 0000 in Adanmae/Room0 ACTR/00D
    Bm3 00FF0300 0000 0000 in Adanmae/Room0 ACTR/00E
 kytag5 FFFFFF78 0000 0000 in Adanmae/Room0 ACTR/00F
 YkgrON 00100100 0000 0000 in Adanmae/Room0 ACTR/010
 Rcloud 00000000 0000 0000 in Adanmae/Room0 ACTR/011
  VbakH 00001B1F 0000 0000 in Adanmae/Room0 ACTR/012
  VbakH 00001C1F 0000 0000 in Adanmae/Room0 ACTR/013
  VbakH 00001D1F 0000 0000 in Adanmae/Room0 ACTR/014
 koisi1 707FFFE1 0000 0000 in Adanmae/Room0 ACTR/015
 koisi1 707FFFE1 0000 0000 in Adanmae/Room0 ACTR/016
 koisi1 707FFFE1 0000 0000 in Adanmae/Room0 ACTR/017
 Eskban 0000FF08 0000 0000 in Adanmae/Room0 ACTR/018
 Gryw00 00000008 0000 0000 in Adanmae/Room0 ACTR/019
  Ystm0 00000000 0000 0000 in Adanmae/Room0 ACTR/01A
 Eayogn FFFFFFFF 0000 0000 in Adanmae/Room0 ACTR/01B
 TrFlag FFFFFFFF 0000 0000 in Adanmae/Room0 ACTR/01C
 TrFlag FFFFFFFF 0000 0000 in Adanmae/Room0 ACTR/01D
 TrFlag FFFFFFFF 0000 0000 in Adanmae/Room0 ACTR/01E
 TrFlag FFFFFFFF 0000 0000 in Adanmae/Room0 ACTR/01F
 TrFlag FFFFFFFF 0000 0000 in Adanmae/Room0 ACTR/020
ootubo1 717FFF21 0000 00FF in Adanmae/Room0 ACTR/021
 koisi1 707FFFE1 0000 0000 in Adanmae/Room0 ACTR/022
 koisi1 707FFFE1 0000 0000 in Adanmae/Room0 ACTR/023
ootubo1 717FFF21 0000 00FF in Adanmae/Room0 ACTR/024
  VbakH 00001F1F 0000 0000 in Adanmae/Room0 ACTR/025
BFlower 0000FF0F 0000 0000 in Adanmae/Room0 ACTR/026
ootubo1 717FFF21 0000 00FF in Adanmae/Room0 ACTR/027
 dragon FFFFFFFF 0000 FB58 in Adanmae/Room0 ACTR/Layer0/000
 dragon FFFFFFFF 0000 FB58 in Adanmae/Room0 ACTR/Layer1/000
  TagMd 00000001 0000 0000 in Adanmae/Room0 SCOB/000
 AttTag 00000208 0000 0000 in Adanmae/Room0 SCOB/001
Ygush01 00000001 0000 0000 in Adanmae/Room0 SCOB/002
Ygush01 00000001 0000 0000 in Adanmae/Room0 SCOB/003
Ygush01 00000001 0000 0000 in Adanmae/Room0 SCOB/004
  magma 00000000 0000 0000 in Adanmae/Room0 SCOB/005
AttTagB 000003FF 0000 0000 in Adanmae/Room0 SCOB/006
takara2 FF000000 0000 07FF in Amos_T/Stage TRES/000
  amos2 FFFFFFFF 0000 0000 in Amos_T/Room0 ACTR/000
c_black FFFF03FF 0000 00FF in Amos_T/Room0 ACTR/001
c_black FFFF03FF 0000 00FF in Amos_T/Room0 ACTR/002
  amos2 A001FFFF 0000 0000 in Amos_T/Room0 ACTR/003
  amos2 A001FFFF 0000 0000 in Amos_T/Room0 ACTR/004
  amos2 FFFFFFFF 0000 0000 in Amos_T/Room0 ACTR/005
 kuro_s FF001406 0000 0000 in Amos_T/Room0 ACTR/006
 kotubo 707F3F3F 0000 00FF in Amos_T/Room0 ACTR/007
 c_blue FF000204 0000 00FF in Amos_T/Room0 ACTR/008
ootubo1 717F3F3F 0000 00FF in Amos_T/Room0 ACTR/009
  LTag1 00FF0F01 0000 0000 in Amos_T/Room0 SCOB/000
takara3 FF200200 0000 24FF in Asoko/Stage TRES/Layer0/000
takara3 FF200280 0000 31FF in Asoko/Stage TRES/Layer2/000
takara3 FF200280 0000 31FF in Asoko/Stage TRES/Layer3/000
 KNOB00 001FF0FF 0FFF 0000 in Asoko/Room0 ACTR/000
   Lamp FFFFFFFF 0000 0000 in Asoko/Room0 ACTR/001
   Lamp FFFFFFFF 0000 0000 in Asoko/Room0 ACTR/002
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/000
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/001
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/002
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/003
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/004
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/005
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/006
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/007
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/008
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer0/009
  Ktaru 7344FF20 0000 00FF in Asoko/Room0 ACTR/Layer0/00A
  Ktaru 7345FF20 0000 00FF in Asoko/Room0 ACTR/Layer0/00B
  Otana 00000000 0000 0000 in Asoko/Room0 ACTR/Layer0/00C
  Otana 00000000 0000 0000 in Asoko/Room0 ACTR/Layer0/00D
 kotubo 7040FF01 0000 00FF in Asoko/Room0 ACTR/Layer0/00E
 kotubo 7041FF01 0000 00FF in Asoko/Room0 ACTR/Layer0/00F
 kotubo 7042FF01 0000 00FF in Asoko/Room0 ACTR/Layer0/010
 kotubo 7043FF01 0000 00FF in Asoko/Room0 ACTR/Layer0/011
  Hlift 0000C003 0000 0000 in Asoko/Room0 ACTR/Layer0/012
  Hlift 0000C003 0000 0000 in Asoko/Room0 ACTR/Layer0/013
 Hliftb 0000C013 0000 0000 in Asoko/Room0 ACTR/Layer0/014
Kbota_A 4000C0FF 0000 00FF in Asoko/Room0 ACTR/Layer0/015
  RopeR FFFF1300 0000 0000 in Asoko/Room0 ACTR/Layer0/016
  RopeR FFFF1300 0000 0000 in Asoko/Room0 ACTR/Layer0/017
  RopeR FFFF1300 0000 0000 in Asoko/Room0 ACTR/Layer0/018
  Hlift 0000C003 0000 0000 in Asoko/Room0 ACTR/Layer0/019
  RopeR FFFF1300 0000 0000 in Asoko/Room0 ACTR/Layer0/01A
  Hlift 0000C003 0000 0000 in Asoko/Room0 ACTR/Layer0/01B
ObjTime 00C00078 0000 0000 in Asoko/Room0 ACTR/Layer0/01C
    P2b 0003FFFD 0000 0000 in Asoko/Room0 ACTR/Layer0/01D
    P1c 002000FF 0000 0000 in Asoko/Room0 ACTR/Layer0/01E
 KbotaC 4200C0FF 0000 00FF in Asoko/Room0 ACTR/Layer0/01F
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/000
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/001
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/002
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/003
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/004
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/005
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/006
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/007
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/008
  Ktaru 737FFF20 0000 00FF in Asoko/Room0 ACTR/Layer1/009
  Ktaru 7344FF20 0000 00FF in Asoko/Room0 ACTR/Layer1/00A
  Ktaru 7345FF20 0000 00FF in Asoko/Room0 ACTR/Layer1/00B
  Otana 00000000 0000 0000 in Asoko/Room0 ACTR/Layer1/00C
  Otana 00000000 0000 0000 in Asoko/Room0 ACTR/Layer1/00D
 kotubo 7040FF01 0000 00FF in Asoko/Room0 ACTR/Layer1/00E
 kotubo 7041FF01 0000 00FF in Asoko/Room0 ACTR/Layer1/00F
 kotubo 7042FF01 0000 00FF in Asoko/Room0 ACTR/Layer1/010
 kotubo 7043FF01 0000 00FF in Asoko/Room0 ACTR/Layer1/011
  Hlift 0000C003 0000 0000 in Asoko/Room0 ACTR/Layer1/012
  Hlift 0000C003 0000 0000 in Asoko/Room0 ACTR/Layer1/013
 Hliftb 0000C013 0000 0000 in Asoko/Room0 ACTR/Layer1/014
Kbota_A 4000C0FF 0000 00FF in Asoko/Room0 ACTR/Layer1/015
  RopeR FFFF1300 0000 0000 in Asoko/Room0 ACTR/Layer1/016
  RopeR FFFF1300 0000 0000 in Asoko/Room0 ACTR/Layer1/017
  RopeR FFFF1300 0000 0000 in Asoko/Room0 ACTR/Layer1/018
  Hlift 0000C003 0000 0000 in Asoko/Room0 ACTR/Layer1/019
  RopeR FFFF1300 0000 0000 in Asoko/Room0 ACTR/Layer1/01A
  Hlift 0000C003 0000 0000 in Asoko/Room0 ACTR/Layer1/01B
ObjTime 00C00078 0000 0000 in Asoko/Room0 ACTR/Layer1/01C
    P2b 0003FFFD 0000 0000 in Asoko/Room0 ACTR/Layer1/01D
    P1c 002000FF 0000 0000 in Asoko/Room0 ACTR/Layer1/01E
 KbotaC 4200C0FF 0000 00FF in Asoko/Room0 ACTR/Layer1/01F
  RopeR FFFF1500 0000 0000 in Asoko/Room0 ACTR/Layer2/000
  RopeR 02FF1600 0000 0000 in Asoko/Room0 ACTR/Layer2/001
  RopeR FF001500 0000 0000 in Asoko/Room0 ACTR/Layer2/002
  Ashut 0000FFC0 0000 0000 in Asoko/Room0 ACTR/Layer2/003
Kbota_A 4000C001 0000 00FF in Asoko/Room0 ACTR/Layer2/004
ObjTime 00C000C8 0000 0000 in Asoko/Room0 ACTR/Layer2/005
  RopeR FFFF1C00 0000 0000 in Asoko/Room0 ACTR/Layer2/006
 KbotaC 4200C0FF 0000 00FF in Asoko/Room0 ACTR/Layer2/007
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/008
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/009
  RopeR FF001500 0000 0000 in Asoko/Room0 ACTR/Layer2/00A
  RopeR 01FF1600 0000 0000 in Asoko/Room0 ACTR/Layer2/00B
    P2b 00030005 0000 0000 in Asoko/Room0 ACTR/Layer2/00C
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/00D
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/00E
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/00F
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/010
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/011
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/012
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/013
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/014
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/015
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/016
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/017
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/018
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/019
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/01A
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/01B
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/01C
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/01D
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/01E
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/01F
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/020
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/021
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/022
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/023
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/024
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/025
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/026
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/027
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/028
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/029
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/02A
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/02B
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/02C
 Ospbox 0000073F 0000 0000 in Asoko/Room0 ACTR/Layer2/02D
  Ktaru 737FFF3B 0000 00FF in Asoko/Room0 ACTR/Layer2/02E
  Ktaru 737FFF3B 0000 00FF in Asoko/Room0 ACTR/Layer2/02F
  Ktaru 737FFF3B 0000 00FF in Asoko/Room0 ACTR/Layer2/030
  Ktaru 737FFF3B 0000 00FF in Asoko/Room0 ACTR/Layer2/031
  Ktaru 737FFF3B 0000 00FF in Asoko/Room0 ACTR/Layer2/032
  Ktaru 737FFF3B 0000 00FF in Asoko/Room0 ACTR/Layer2/033
